ids,scores
114455,-1.8854741438394262
59353,0.7681530337199904
68154,-0.7965057508409605
81930,0.10705848393037194
32273,-1.1945780839019493
89671,-0.3600591290699053
109831,-0.5762977011164995
17868,0.3295730388423781
35278,-0.3881301362608805
3195,-1.2163748069335332
123336,-2.0842747353369337
12331,0.6749044963953704
121895,-0.004218029876779932
4162,-1.2187139662767845
47463,1.1692939532674473
106056,0.7623851340303861
50022,-2.515708460727921
38568,-0.6615098728818568
108291,0.4752968238449397
65062,-0.30640601350692026
32446,-1.1428503711683669
99521,-0.7767448752121784
110298,0.43989931453787656
57725,1.79542384075047
84049,0.20345604834889833
30118,2.1888047973779012
37296,-0.11434649234493295
12364,0.15292644720231313
26031,-0.4517276621288106
93379,-0.4800604434996149
9198,0.9615722015565487
41773,0.4530745325281316
97021,0.4468738946990163
59541,1.4335974779297271
51596,-2.048382410787654
57432,-1.347814540191829
59457,-1.602491893833109
74178,0.488395340936025
105438,0.2779519307320055
95612,0.7344492394789346
82853,1.4039391571880961
5332,-0.3217806238012956
17453,0.236948729569868
17032,-0.9175761045989698
83359,-0.6579610878279692
15927,0.2198075630010215
5225,0.1820032452323705
18108,-0.0694074773367293
37060,0.7882875195621534
91564,-0.5409426071209287
105783,0.06964168165173328
49614,2.415302583865096
15626,-0.16168923535587967
9644,2.475178642579027
78523,0.19747678546717976
26444,1.1781435041037116
116512,-0.5535235325359831
122657,-0.4057003983624167
97365,0.40765153909007207
45452,-0.326358755665214
80,0.17932599982829914
36607,-1.4073736196042184
115682,-1.5034975488001694
70543,-0.6098828954721122
63551,-0.7334453006930584
3280,-0.17179004407351522
47459,1.9572070212874528
49086,-1.0695779143429174
120353,0.39614128260726467
59309,-1.0108091494103655
86262,-1.116626500055144
24272,-1.6320307573738666
58123,-0.8055777862630105
76847,0.053152620396487466
24417,-0.16574635359205786
79998,-0.28135578433007935
54012,-0.224054337036453
29615,0.8344727879856678
2056,0.7266080102211291
87089,0.5188033522606833
30737,-0.38333159662609834
33491,1.1162778586183542
60947,1.5887217409625445
36640,-0.2266592375846636
22473,-3.020590200209842
14240,0.7256439732124648
3438,-1.0809993215479141
43595,-0.08380348464554481
118583,0.4390711591082463
14806,0.7835072658395404
32050,-0.03289380086968234
994,-0.5640080303379004
25914,-1.8810306502114837
47491,-0.5850147862813088
17558,0.10612484679760585
12293,1.0520710678371024
94534,0.8530040525537259
34791,1.4031656078753834
52014,-0.04059347661416647
55574,0.2924268193087323
107589,-0.8374989299051409
70908,1.0073149814925153
104757,0.6343701411037537
86398,1.3826184721087331
19938,-0.5349937067775752
109690,-0.575661210827004
43174,1.4354510839042038
82205,-0.05410370055126356
25820,-0.05633253389524117
37769,0.23491275305478426
88555,0.1336082185958944
47908,1.007012432713157
1533,-0.8976026045569226
43714,-0.9038408778029053
29713,-0.6840291053570579
20467,-1.2788498983802976
63068,-1.2035335976959796
100939,-0.06195753214073904
120092,0.05669190043175558
922,0.8177927338242365
105582,0.8821139646716569
4192,2.0115558835867398
81387,-0.768803501572762
84644,1.4143644402261646
38730,-1.1752890317270221
55060,0.21989711885526364
73472,-0.2193081152999387
117015,1.4064368145930781
85577,-1.4744665456151143
111397,0.5004692232044474
72788,-0.01970229236230326
120418,-0.2061458915241242
42038,0.37540636228896584
99346,-1.5325143619771506
74601,-0.03284822179982071
48335,1.2801211872310847
1035,-1.4595847041013
5094,-0.23108279373127763
2359,-0.464225769679091
76996,-0.708107418055218
86153,1.407902198356167
29110,-0.6788401927557105
20382,2.2461759599726445
95960,0.05520126042995985
33421,-0.6341298538938696
8061,-1.2713415990934505
105669,-0.9267220255381236
39381,-0.501032478973422
107744,-1.6004774465205325
21492,0.5255852363834163
114193,0.30949455405224063
42263,-0.6611820380092095
116891,-0.3394024286521668
88204,0.18294662863493613
110506,0.8718209179334381
88158,-0.2720856054911319
123432,-0.0442842131908124
43313,-0.19632173036682174
22269,1.5440056331965692
105451,-1.4559753858955367
64932,1.8466282931737523
6232,-0.44187519698194216
85232,-0.006945143080030475
92677,1.6622274185554977
20739,1.4949257203565725
60472,-0.18401430253798562
115602,0.5237410884114537
24181,0.5922277957990281
117185,-0.6572386988913069
77471,0.9132440323961568
85286,1.2519780446371958
41528,-1.637395780302028
60325,-0.1388952580473568
83755,-0.21683352001542136
13230,-1.0269208274657151
112829,-0.6644367948815352
30988,-0.06081264740698011
6941,-0.06739170478219318
90292,-0.22644646387506817
29512,-1.3048568646186833
42810,-0.5963030723542082
37754,1.136225420391583
105856,0.39731520863124065
27514,-1.5180741428507607
31215,-0.5534663360366431
68008,-0.19914824868935116
32007,-0.17812986841266884
10796,0.3494145664656105
48138,-0.5470200137898106
45834,2.841103582741083
121813,0.016222810171813682
77002,-0.12412297977194184
111372,-0.22231602980300685
77503,0.4878006890222791
58275,0.07183874979563465
17919,-0.8418277295727076
57709,-1.6239549374209339
111602,-0.38454319824908706
50384,0.4181513028667669
48644,2.809933447727791
107856,-0.405300212984042
51466,-2.1791891354905113
9931,-0.39526369598032657
12497,0.2267704637986225
102419,-0.13068786856485856
4988,-1.0556721604631647
24467,-1.7466417185236525
23180,0.9107523955691011
68875,0.026445181857838698
100259,-1.4972355791016558
94236,-1.1306884146604756
29936,-0.020806835889360248
10077,2.2755301254142415
95853,1.1072108168997794
38739,0.1391221172893072
44205,2.0840688831237077
121231,1.0462748864335203
36903,0.8370863260766137
34855,-1.5093576298254565
24169,1.6082804808826145
78472,-0.9456770873965558
31552,-1.3526367928174516
72926,-0.1153607837954102
25181,-0.5684451071592299
28921,0.9621969065776774
62945,0.11924238393261914
95218,-1.6441525783153483
26354,0.5607458958369719
32213,-0.8546129202936379
122397,2.245891005863888
61790,0.6935059271070388
66637,-0.08736079539910342
70653,-0.5414708530837118
122908,1.247686753778595
103059,-0.2700732903156735
77301,1.3289394271285067
10990,-0.5197167786455922
67832,-0.6729327804924898
85095,-0.4860701804533572
69554,-1.7386009376830687
47193,0.5011014748602491
77570,0.003935144711829327
39368,0.2771451199396176
41057,0.48924282670865327
86286,-1.6572173579385594
118172,0.597098675141066
55968,-1.3215610851979607
57527,-0.7672195575583937
98039,-0.0035910000093091333
65798,1.9659702593825887
55869,2.376068331124895
32800,0.3573086828227531
5548,0.46802543876937575
18193,-1.85038733017106
9896,-1.0837397847618877
81452,0.12490461142863805
16385,0.660867866316868
48333,-0.5145260777431736
87551,0.229409260548236
99364,-1.2645922100387912
112162,1.1964844756228172
94248,0.2818465062883593
79401,1.4525491271845332
120525,-0.44708622284226707
114424,-2.1738382310249675
109997,-1.359112666636207
33008,1.152840332215937
65394,-1.1599247448634458
22555,-2.0069508224119392
4245,-0.6196777109760923
105979,-0.3478056676313485
37365,1.2066494812963182
112857,-0.7549957765116226
106663,2.541433190302187
21643,0.08849057886832135
122114,0.7271868462313696
105224,1.3353491381182754
84027,-1.7521530226452213
11669,-0.45081769678157174
50388,-1.6830600211837055
98570,-0.7334993231069291
3755,-0.790207248652178
11291,0.5430383152774059
50849,-0.5726594500399033
118572,0.9785302797728226
55380,-1.9290746860301973
9582,-0.7007671788613972
82527,0.36420858405782347
46894,0.5390361156372544
95395,-1.5366022179652128
40765,-0.09841478011474056
53041,2.4580489737882982
71298,-0.5051173686683855
91134,1.653424469196113
10854,-0.12052350383686439
36210,1.2321389009973778
2484,-0.557458942413512
98775,-0.5617767544992788
70251,0.13192091350138788
22915,-1.3103419917625378
112594,-0.1781903103604268
51225,2.853766810017249
35731,-1.1064059062161598
75619,0.3118063731220672
84688,-0.8702612063764129
75182,1.2641013367867562
96635,-0.7389550822099871
59494,0.1916753095556255
40932,-0.9976699382813602
90357,-0.662259344011271
11475,-1.4892472151123415
111311,-0.5667765201394409
48895,-0.0320604562863899
8380,0.2927729894518017
87911,-0.5280001061413804
15374,0.5819033807700992
78975,-1.0578953623004723
50871,0.6631336932147437
52357,-2.338334340617166
50303,-1.4088402371968787
4748,-0.8124083757139718
29837,-0.5013887999179143
50782,-1.3997982844569423
21146,0.4285660920653805
117703,0.7544610840249442
3541,0.5050937212294617
18854,1.2484816041494957
18422,-0.7907675397947477
68479,-0.42170426004433226
36365,0.23976383358778
51637,0.8899592584308268
64228,-0.9122113545897578
28947,-0.919960862567924
47348,0.40526684762875875
121477,-0.980752706865855
99172,-0.08413240843629208
81509,-1.4270011289142595
13914,0.05551773763999654
79388,-1.359527646327761
63125,-0.6787448616727053
89091,0.5713801366732995
21046,0.24804969836859272
52967,0.8697277568844572
2509,-1.2551407745351701
51899,1.4687883764097829
51814,-1.0558217532465644
73970,-1.040495041932206
110097,0.7353264755385174
114122,-1.770095991601021
107087,0.03205240414919118
17549,-1.3632198753998992
7872,-1.0342109950338667
76235,0.021222195244515494
20680,1.2436782547563823
90801,0.3634173857662822
76911,1.744178840827559
61307,-2.2866969968912905
29611,-0.33874633778452695
36318,3.033874416458221
85818,1.0842926796304944
28224,1.1137243508771044
64429,1.2560841032903354
121250,-1.308250724954293
17609,-0.7431176667359111
30965,-0.2021793156538471
30296,0.9047731864075801
96040,-0.9926281899595661
111134,-1.058155505984394
96136,-0.20511070279726643
117133,0.8052618401087241
69251,-0.7968393238237417
91463,0.5481206600291839
26794,0.8020285819229357
119406,0.21974017408313906
107103,1.965640223686884
14973,-0.11242689640621777
69304,0.9753594886509507
64212,-1.2727100993008928
64585,0.18305732884235582
98365,-1.789305904135623
25025,1.5824815420450618
94065,0.3657402583480283
86377,1.3535720589337314
1187,-0.4147436805010233
1591,-0.8379604048485362
27153,0.5863122364472149
91617,-1.8280615824560118
32138,0.5578462294381191
60219,0.31051430196105106
12613,0.05288311159184838
25533,0.5386877463512214
106448,0.3204985156912014
74713,2.7326001862510623
61907,-1.2077829872656316
73910,1.532410668847915
79259,0.46834253783966495
115777,-0.3750643657236911
77388,1.8669364287660986
9844,-0.7637445051391119
114563,0.27429382056462315
99597,-0.9199030299159804
89243,-0.5822730790238755
65678,-0.9512471979037028
111739,1.9353639543199863
83268,0.9430122464147171
101512,0.35583349509254664
81620,1.1271901324800988
33671,0.2625553710259152
48672,-0.9690678426616646
21349,-1.5040997892370154
94228,-1.6434461821345232
9179,0.19986612549812896
51511,-1.2898835358742848
62107,-0.08103147219670498
31314,0.4044257085306763
8662,-0.17709349382060838
39487,0.3394190966132969
93717,-0.3836298945439718
89405,0.6231289106598932
48795,0.27135918685361193
64013,1.205523559392
118004,0.27487604248981495
49742,1.0905831199583862
3741,1.0109514749595652
8034,-0.406471975602805
37519,1.684726376635002
81,-0.6349586552339694
103944,-0.8014501337610918
74679,-0.42601259029433786
25988,0.4569127231399169
27662,-1.6501985292380836
13101,-0.7488334161559715
28446,0.5843241093647933
70512,1.6237350486726205
27364,-0.06873616361520431
58839,-0.7931510799389071
95072,-2.056523378471635
3925,-1.1937416581001878
79242,1.5235459020703237
62293,-0.5536027515444417
66437,-1.9552350367007232
61565,0.5644796885490623
55885,-1.2701764112973084
60371,0.18499407488160252
79331,0.31936725464891164
30572,0.8701724471648168
2163,-0.6716052700274255
10381,-1.7156274703026972
57993,0.29897173981069064
73517,-1.4428467251910078
3384,0.2271320255885528
104708,-0.7308346955864519
37984,-1.785772229823438
118266,-0.06979935776112166
24856,2.2450692793508074
112586,-1.4054328901997548
105531,0.7422145731397187
2620,-1.4204269670621208
94751,-0.9174044320825282
113080,-0.21512130095158427
74705,-0.36731869557945485
39618,1.0057331137158054
80451,-0.5679288471168505
112328,0.3508332680564597
42173,-0.28427321658909926
51734,-0.09327710318454431
35846,-2.1906643056731565
10996,0.17009254043246874
86098,0.7229059134603055
10380,0.6273915734303273
61807,1.562267390096727
116882,-0.42289188497821784
64803,-1.338436196778873
16294,0.8250778044329286
106186,-0.4908070085317323
105796,0.5141957926645041
119506,0.003881386920322863
78195,-0.35738965394126126
10072,-0.7370768982846194
104458,0.5944613262567193
36241,1.8108773907016114
8330,-0.2917624623945052
68966,-0.8539238891108664
41870,0.35137994073984646
87524,-1.8034551889248713
3603,0.2938770449701727
39305,-0.5848074988006288
64928,-1.3689975643462045
30739,-1.0837906553866186
104159,-1.3494991622447947
9982,0.49279547327493733
71078,-0.6786714557183229
25064,-0.8442706587928109
105056,-0.25896902267508554
40002,-0.10859977158818435
24296,-1.1083352840858056
7172,1.0129155479983907
29137,1.362753916120754
38561,0.4032698069052964
35944,-0.04934312345069773
66785,-0.6167525834691009
2178,-0.9063698440203795
45315,1.2136448129943072
20110,-1.0415918958026529
46616,0.30115113058551846
122198,-1.0561298600722724
98091,-1.2356212174793237
85487,1.8037923980380182
74138,1.3065639215824907
25663,1.4264671743149475
120812,-1.0761640789364824
16702,-1.8630241651479234
79072,-1.2009958736667818
41944,0.7793016489370904
15475,1.0940228317037515
49305,0.43542726321567105
32221,0.4867699888968385
48923,-0.6165364854885601
44052,-0.4920005646414809
28344,0.5024549903695508
113676,1.4092980504750499
36061,-0.5151454741768046
32059,0.42842358606501435
1488,0.4607222906636596
12143,-1.5866552371032665
89292,0.4346012200319049
64849,0.7303849266466297
16614,-2.467522841536642
15229,-0.3183559170662318
8714,-0.3191435105377832
87905,1.718509413574297
43617,-0.2508389221311468
73469,0.3519341016125961
93468,-0.528366157094049
108286,-0.678717694503687
25750,0.25567319535819294
81266,-1.0869581526724832
94246,-1.2772740760735077
31561,-2.3133437744531498
86395,-0.8940789934598308
28786,-1.6044207840222395
2383,-0.009188142635836923
107302,-0.47495250476126644
60837,0.8355145593132007
92912,-0.1898625183598993
1262,0.6131303776903543
41194,1.4868807608613257
12261,-1.2291882530683331
15146,2.0593921509422373
120335,-1.1614850853215994
88075,0.8234315594113999
16181,0.8549700453701048
75992,-0.24213486642143278
87826,-1.7302432584242258
82480,1.6099814121802527
7706,-0.8442911440793611
116475,0.9745948640217375
101129,-0.5031423340171649
40427,-0.34536897292082186
7132,0.8716441095032857
31910,-0.144977081155494
114964,1.2821581196740945
105503,0.2730486950433431
70880,0.7927038786020008
114905,-1.6982509375840642
44626,1.3130282116714442
4947,-0.3916290183088659
67980,0.9815680766600865
53336,-0.3510258624497783
46348,0.36875754770967883
23290,-1.3163502440867696
101133,-2.1138656208877116
89716,-0.3975638052576019
35066,0.9690637821367114
84184,-1.4629410682175945
42334,-0.6193519325918307
49259,0.3138903412133146
74424,1.2634191034880724
123126,0.7267946799019576
44479,1.7561848207745485
41075,0.07245947976250712
77774,1.7788630294853183
76266,-0.7052143210773443
64801,-0.49697912701606295
93328,-0.5864887292409644
55485,0.2465805384877449
120,-0.6956796190197656
101113,0.4414923315606447
41499,0.1130205878479582
13284,-0.8870614592136186
44636,1.170076349261469
51345,-0.1465928291266563
76662,-0.6708573166590953
104677,0.7277875375423118
74413,0.049422773167057586
74508,0.2803520690827806
58418,-0.6393718697933158
102946,0.39019356204623556
44259,0.569403651343981
24958,-0.293836434866463
47828,2.5052703639678375
32647,0.047092708370314526
58251,0.7816977819495659
46654,1.7424103976320418
97966,0.480116839532408
122872,0.9191172319212205
77755,0.9484088444636763
86324,0.7388280041707119
24569,-0.5586467639978474
104467,-0.18363521351146248
96498,0.8279057087045975
58817,0.8857775329468857
11966,-0.6077365795048775
39318,-1.076526570414817
18926,0.7855744643081705
110112,0.010836186738749422
56126,0.9228236644855615
50143,-0.703592973459662
8386,-0.2778941249729855
26461,0.05794425352708096
56719,0.3485496984962913
104475,-0.023511664742113428
117267,-1.4986773325369496
79688,0.07576962451601175
108345,-0.3012888664754064
645,-0.011890291796688195
89244,-0.5626612740320401
77374,-1.5385916897204712
19727,0.2341197484753531
27054,1.3623374059263123
113285,-0.31036580909673567
108034,0.033736282223923206
99256,-0.6942666115630654
97204,-0.9375174809605327
13382,1.2829083058360904
119048,0.5948804705480999
63459,-0.5805141845392972
58340,-0.13199497067324134
7189,-0.125503482410174
31485,-0.7320764959659262
30391,-0.2248322556972373
24023,-0.5161390737776993
98541,-1.3719015845590432
93483,-0.9359996881292317
79580,1.5777973088043382
24271,-1.5605123188386296
91124,-0.6361674802476986
18359,-0.6414099809385704
76962,-0.9050246589993531
116049,-0.0047710394112553504
76270,1.0916464625959181
81440,0.23854110593191716
56328,0.09825987751305462
73593,0.18836197143951042
38179,1.8066646102805364
45573,-1.4241621561950766
100280,2.0472972346524743
33234,-1.2169383896366963
42236,0.9403277912884156
119157,2.8036893210989815
14846,-2.7432529848488048
2246,-0.4059167736433384
89603,1.8329520741088594
62058,-0.670870598743814
10342,1.3663984429334621
43210,-0.8606543945046948
71894,-0.5876703121104916
95324,-2.148751976205661
89314,1.270552944248167
13023,-1.6968198570263187
49905,0.033338485872663415
49703,-0.9466992294974017
37120,0.683947923093048
79257,0.04540499705520373
56454,2.2311677172782782
2364,0.23002747662351766
1033,0.8746471946024726
1777,0.03712726422934441
111391,-0.14361982641100118
93609,0.4037460040288091
96586,-1.490516184477555
96971,0.8469104387063228
66586,0.20446835520453288
123390,-1.7167010215470162
84065,-0.030069532239078076
65033,0.6569067237042356
9097,-0.7674804057101128
110818,0.009043425606674513
112818,0.43199919792716923
94012,0.07629472938602715
74311,-0.2525134040104156
84015,1.5315280175459582
119455,-1.037355755564428
25340,0.2080958637328624
29252,-0.5847156345568125
122624,0.10674744066840777
41340,-0.48345036867937
105752,0.14789067891109076
104262,0.40571851105842355
82475,0.026907555538607412
41049,0.4868366539544916
29825,1.678200202613391
60773,0.8583954975924771
122979,0.030690306765343497
101880,-1.2342638952641733
84833,1.9720247080641746
118852,0.4217041940685657
52186,-0.8209151119366102
108784,1.5809964368024678
42654,-0.05564775276463117
64111,-0.045843668524939075
23002,-0.4849850528288348
113846,0.910613968742574
93916,0.7673694483616774
7820,-0.9215899094251949
104794,-0.9000293408550465
115381,0.19123427074088636
21364,0.8517566895655442
27095,-1.1071412386694204
70807,-1.115498821836302
16247,-1.292387375713477
106838,0.5229000834649739
8955,1.4699389245000327
76195,1.0636312974456914
22169,0.6373072451922074
112710,0.1429374502370746
106653,-1.3438536290176906
109789,0.1519537049491401
57745,0.9006309948046871
29394,1.7514563444119535
52665,0.10396038606162428
113164,-2.3562007271826153
104471,-1.8748530678953634
40791,-0.23756572936222825
15902,0.11416649887006654
97726,0.5176939555684308
104666,-0.45889944419232687
30910,-0.34846259413653163
109540,-0.2311977819470422
54589,-0.5026493073800921
51986,0.20507187432483304
73095,0.26229241946286697
35974,-0.4520468406036505
67193,-2.875772299017882
85059,0.05660757782937988
19907,0.9733930025547085
115562,0.48417905119086074
121395,-1.1083069590757693
71937,0.30041697806279166
9715,-1.2899127796941623
110351,1.8237626595779286
101292,-2.831733364270595
44216,-0.4852579736596157
63258,-0.7824680534393551
34769,-0.9023058171584176
122892,1.0489742296726163
94591,-0.5288037338765966
93019,0.4582597306497442
91957,-0.1027231421048259
100096,-0.8812397189180043
34157,2.711064568710448
63483,0.3463988550011103
42184,-0.2835946098369728
5549,0.20595090308416328
16194,0.08080042231057676
26999,0.014466705903987243
13841,-0.8470417508845746
41471,-1.0901646521423352
14636,-0.6231642159069923
115863,0.6066183604981588
88639,-0.2000622443028408
23681,0.4160977724927976
92715,0.3616590150226736
47513,0.004776910904514143
99227,0.285757052495752
66966,0.2106455949934832
23763,-1.2636780413622353
113232,0.45592750218631695
28362,-0.7184399902982976
120296,-1.4950873823101705
60441,0.44641008561110945
55077,0.5061232809474698
61630,-1.1362162838445027
25868,0.704136574693221
112362,0.21010328372866666
81020,-0.26482434183356834
47063,1.2364597459093296
6475,-0.22670228777070245
70860,-0.49298395793524324
5367,-0.9894496524278218
3668,-0.1126675930713788
50249,0.033954218003743375
13689,-0.37981002528096464
66512,-0.6072930100053642
97767,0.5060925044490996
111287,1.135758914610288
16447,-0.0796758167666672
17036,-0.506112410917444
87308,-1.2223020063140966
105245,-0.9155538372597406
41162,-0.4726748631515606
65893,-0.40370402785828396
48507,0.06755108464508604
68348,-0.7817942444378093
86637,0.4613560492397649
120173,0.025081175605868877
42634,0.4870448570190418
64997,-1.940733262736491
30254,0.1733675056555576
66051,0.37382747039387254
48335,-0.3026591662733307
99382,-0.20955355120412625
79208,0.43144457098509836
41934,-0.6064572260615773
97671,0.023412002570008795
120631,0.8593533863784674
83144,1.5058046545899697
1627,0.19124162399533728
103247,-1.1458280572986752
104815,1.0801377541799553
6031,-1.3448535876239915
26909,-1.8101532976885848
48635,0.14097731008458583
73958,1.7486344874553672
58766,-0.180543198331513
121416,1.058851329855064
22091,-0.20288788704782976
83895,-0.33501379470018317
90901,1.729728377205925
94918,-0.15050196523217985
18029,0.11226461130449379
110706,0.5270901572956307
105481,-0.7495515903450481
112736,0.9187597965919896
95436,0.1103674122577285
32113,-0.9358330220470623
25513,0.2120458743812868
109841,-1.5084301175459243
68553,0.3666222247386167
110172,0.026601969725429463
65675,-0.29013400453820265
13721,0.9804430078387616
72141,1.528139503443007
47591,-0.3049702329959515
37602,0.759319634164855
42513,1.0937913012981015
94793,-0.8749174147351779
115951,-0.6027566905311016
56771,1.0803804725951176
46046,1.3701282365113763
2952,1.295466195798925
22621,-0.15753639730643068
100636,-1.5065158772014273
23708,0.716626511787279
19518,0.9260625297836339
19521,-0.9580364328362744
90699,1.126112530891052
3668,0.4028491073975255
77098,0.411055350494682
16836,-2.5895625573905225
58281,0.17000456290613417
63156,0.20545699035543694
26648,-1.354207852242641
57431,-0.4644020016314134
167,-0.4797908348761945
47746,0.11487744012206763
93005,1.316165390979076
16032,0.6411293945359747
85193,1.8670954466087193
96906,0.7538388612860252
96066,-0.6143047633241756
121277,0.6225821015632753
102086,0.9256257472052778
53846,1.2904077867121806
75039,-0.13922687941839534
26060,-0.40398790360874404
120256,-1.8097505995946173
88897,-0.5996748111240812
39155,-1.4732265189104874
107276,-0.07767599670051617
21948,-0.0015859644633535609
37741,0.22194828920413165
86913,1.8805657651005177
102126,-1.6791909352341083
68322,-0.6093775015084251
19211,0.7537431858784365
49410,0.3657894503341973
87775,-0.5385620860312235
24786,-1.3958590141522143
45829,0.6137937297383886
57021,-0.28565003229915625
96818,-0.8991109707312295
29036,-1.4029843344119908
23413,1.0117038504662503
3822,-1.6017142489342189
34071,1.1499965891130923
8603,-0.10502509995593812
88651,1.1148464942776395
25990,-1.3452914959080724
100296,-0.156272240678764
51527,-0.8260077912030752
13058,1.2364829764543364
109709,-0.3194804842697887
52931,-1.0151697263976835
16753,-1.8036360780389027
6826,0.9045076850685425
20146,0.46264189689346114
75137,-1.4086501284690023
121932,0.3418775733443919
47534,0.3383502505493322
107908,-0.45974681885327534
41545,1.0112043025029305
121542,0.45429016313923026
61495,-1.738448937217462
31375,0.9118158485090454
11716,-0.46843958445198053
22142,0.899616484625084
75310,0.47975250446163864
46338,-1.6428032558807173
55224,-0.8182159554569703
36177,-1.465512493918364
116516,1.2906319766960537
57293,1.105529954969595
16820,-0.9057376973293606
101901,1.0006783515534934
79387,1.397645644442184
47799,-0.5066625673547623
106147,-0.6413476323661292
71150,-1.7628388136998927
25583,0.6585200133020399
9929,0.7152974806273366
57610,-1.4414849212889842
4654,-0.4675749970771396
115784,-1.0328346266296473
92673,0.6310117041506869
72039,0.13917116235949664
107001,0.9940179447593402
48784,1.4621095664240045
44956,-0.9430257694847554
25926,0.702937220687277
56925,0.6049614510575752
99765,-1.095954462376097
41825,-0.5814660453109423
71475,-0.7061742446995433
121350,-0.23585529402271374
115662,-1.1032656436436137
37652,-0.37014835636239646
16095,-2.0551052656342934
117883,-0.6092495788941714
93438,-0.5184973733410049
93622,0.14620507608592997
58381,-0.19712578159871605
38563,-1.3641886099180889
75885,-0.5978188987476856
58772,1.531028588378257
94873,0.5933635395355611
69052,-1.2379881993452593
87542,-0.5066570095014872
56951,1.5033582155096081
96213,-1.8045624599202783
455,-0.9770874295189499
46069,-0.6833241211698353
10747,0.6851017819528448
104832,0.514615801571331
85831,1.1079986239967994
3933,-0.008331854947514658
42233,-1.431270808242038
83589,-0.14490050395815934
55158,-1.1416158349730219
73403,1.8519315984651987
47225,0.3989614298656674
23149,0.7049922384347518
60523,0.22024655115767638
39685,1.5897613120944052
14548,-1.5679397790402976
93443,-0.9066106765639674
93611,-0.17412682051012188
56458,-1.1391289374618068
58295,1.6820040156987799
80835,-0.7585808885174993
73881,-1.1581104552899748
7270,2.1540318867006976
12623,-2.017229579360553
94663,1.151556501933243
29196,0.44476973256831637
51263,0.6505439282192137
59827,1.1777602864858363
53465,0.17847278935993685
17760,-1.278328539747167
87636,1.2299380215101747
25750,-0.9511382285175236
42405,-1.0203977525423924
105254,0.7970914183665374
65661,0.6165168512144701
122575,0.13002344969032345
80638,1.5939652701750977
95173,1.1441721111618808
70595,0.03663452381470948
95085,0.6719448010697967
72315,-0.4693517929639286
